sample_time,run_name,release_idx,obs_value,is_high,is_low
2022-01-25 20:00:00,flxout_d01_20220125_050000.nc,14,0.5880711864406779,False,False
2022-01-25 21:00:00,flxout_d01_20220125_050000.nc,15,0.7567983050847458,False,False
2022-01-25 22:00:00,flxout_d01_20220125_050000.nc,16,0.3071830508474576,False,False
2022-01-25 23:00:00,flxout_d01_20220125_050000.nc,17,0.3955881355932204,False,False
2022-01-26 00:00:00,flxout_d01_20220125_050000.nc,18,0.3486186440677966,False,False
2022-01-26 01:00:00,flxout_d01_20220125_050000.nc,19,0.3701448275862069,False,False
2022-01-26 02:00:00,flxout_d01_20220125_050000.nc,20,0.3389694915254237,False,False
2022-01-26 03:00:00,flxout_d01_20220125_050000.nc,21,0.3226728813559322,False,False
2022-01-26 04:00:00,flxout_d01_20220125_050000.nc,22,0.2094457627118644,False,False
2022-01-26 05:00:00,flxout_d01_20220125_050000.nc,23,0.2269864406779661,False,False
2022-01-26 06:00:00,flxout_d01_20220126_050000.nc,0,0.328235593220339,False,False
2022-01-26 07:00:00,flxout_d01_20220126_050000.nc,1,0.5037559322033898,False,False
2022-01-26 08:00:00,flxout_d01_20220126_050000.nc,2,0.9307610169491526,False,False
2022-01-26 09:00:00,flxout_d01_20220126_050000.nc,3,0.7388559322033899,False,False
2022-01-26 10:00:00,flxout_d01_20220126_050000.nc,4,0.3990152542372881,False,False
2022-01-26 11:00:00,flxout_d01_20220126_050000.nc,5,0.5080305084745763,False,False
2022-01-26 12:00:00,flxout_d01_20220126_050000.nc,6,0.650464406779661,False,False
2022-01-26 13:00:00,flxout_d01_20220126_050000.nc,7,0.3624661016949153,False,False
2022-01-26 14:00:00,flxout_d01_20220126_050000.nc,8,0.5414949152542373,False,False
2022-01-26 15:00:00,flxout_d01_20220126_050000.nc,9,0.792764406779661,False,False
2022-01-26 16:00:00,flxout_d01_20220126_050000.nc,10,1.461406779661017,True,False
2022-01-26 17:00:00,flxout_d01_20220126_050000.nc,11,1.5553,True,False
2022-01-26 18:00:00,flxout_d01_20220126_050000.nc,12,1.27044406779661,True,False
2022-01-26 19:00:00,flxout_d01_20220126_050000.nc,13,1.100177966101695,True,False
2022-01-26 20:00:00,flxout_d01_20220126_050000.nc,14,0.7724881355932203,False,False
2022-01-26 21:00:00,flxout_d01_20220126_050000.nc,15,0.8403864406779661,False,False
2022-01-26 22:00:00,flxout_d01_20220126_050000.nc,16,0.9158813559322032,False,False
2022-01-26 23:00:00,flxout_d01_20220126_050000.nc,17,0.9895881355932205,True,False
2022-01-27 00:00:00,flxout_d01_20220126_050000.nc,18,0.8906661016949153,False,False
2022-01-27 01:00:00,flxout_d01_20220126_050000.nc,19,0.6153559322033898,False,False
2022-01-27 02:00:00,flxout_d01_20220126_050000.nc,20,0.4993983050847458,False,False
2022-01-27 03:00:00,flxout_d01_20220126_050000.nc,21,0.4708677966101695,False,False
2022-01-27 04:00:00,flxout_d01_20220126_050000.nc,22,0.3655949152542373,False,False
2022-01-27 05:00:00,flxout_d01_20220126_050000.nc,23,0.4244186440677966,False,False
2022-01-27 06:00:00,flxout_d01_20220127_050000.nc,0,0.585093220338983,False,False
2022-01-27 07:00:00,flxout_d01_20220127_050000.nc,1,0.5798542372881356,False,False
2022-01-27 08:00:00,flxout_d01_20220127_050000.nc,2,0.5464135593220338,False,False
2022-01-27 09:00:00,flxout_d01_20220127_050000.nc,3,0.808942372881356,False,False
2022-01-27 10:00:00,flxout_d01_20220127_050000.nc,4,0.6551,False,False
2022-01-27 11:00:00,flxout_d01_20220127_050000.nc,5,0.4518610169491525,False,False
2022-01-27 12:00:00,flxout_d01_20220127_050000.nc,6,0.5027898305084746,False,False
2022-01-27 13:00:00,flxout_d01_20220127_050000.nc,7,0.4923508474576271,False,False
2022-01-27 14:00:00,flxout_d01_20220127_050000.nc,8,0.5115101694915254,False,False
2022-01-27 15:00:00,flxout_d01_20220127_050000.nc,9,0.2320254237288136,False,False
2022-01-27 16:00:00,flxout_d01_20220127_050000.nc,10,0.3740627118644068,False,False
2022-01-27 17:00:00,flxout_d01_20220127_050000.nc,11,0.3199372881355932,False,False
2022-01-27 18:00:00,flxout_d01_20220127_050000.nc,12,0.2642847457627119,False,False
2022-01-27 19:00:00,flxout_d01_20220127_050000.nc,13,0.3063237288135593,False,False
2022-01-27 20:00:00,flxout_d01_20220127_050000.nc,14,0.40822,False,False
2022-01-27 21:00:00,flxout_d01_20220127_050000.nc,15,,False,False
2022-01-27 22:00:00,flxout_d01_20220127_050000.nc,16,,False,False
2022-01-27 23:00:00,flxout_d01_20220127_050000.nc,17,0.3089368421052631,False,False
2022-01-28 00:00:00,flxout_d01_20220127_050000.nc,18,0.3377932203389831,False,False
2022-01-28 01:00:00,flxout_d01_20220127_050000.nc,19,0.4369423728813559,False,False
2022-01-28 02:00:00,flxout_d01_20220127_050000.nc,20,0.3735220338983051,False,False
2022-01-28 03:00:00,flxout_d01_20220127_050000.nc,21,0.1604135593220339,False,False
2022-01-28 04:00:00,flxout_d01_20220127_050000.nc,22,0.1836271186440678,False,False
2022-01-28 05:00:00,flxout_d01_20220127_050000.nc,23,0.2004338983050847,False,False
2022-01-28 06:00:00,flxout_d01_20220128_050000.nc,0,0.2179,False,False
2022-01-28 07:00:00,flxout_d01_20220128_050000.nc,1,0.2295610169491525,False,False
2022-01-28 08:00:00,flxout_d01_20220128_050000.nc,2,0.2743050847457627,False,False
2022-01-28 09:00:00,flxout_d01_20220128_050000.nc,3,0.2146847457627118,False,False
2022-01-28 10:00:00,flxout_d01_20220128_050000.nc,4,0.200671186440678,False,False
2022-01-28 11:00:00,flxout_d01_20220128_050000.nc,5,0.1610694915254237,False,False
2022-01-28 12:00:00,flxout_d01_20220128_050000.nc,6,0.2295118644067796,False,False
2022-01-28 13:00:00,flxout_d01_20220128_050000.nc,7,0.2473694915254237,False,False
2022-01-28 14:00:00,flxout_d01_20220128_050000.nc,8,0.2152033898305085,False,False
2022-01-28 15:00:00,flxout_d01_20220128_050000.nc,9,0.1932593220338983,False,False
2022-01-28 16:00:00,flxout_d01_20220128_050000.nc,10,0.2830431818181818,False,False
2022-01-28 17:00:00,flxout_d01_20220128_050000.nc,11,0.131364,False,True
2022-01-28 18:00:00,flxout_d01_20220128_050000.nc,12,0.1241627118644068,False,True
2022-01-28 19:00:00,flxout_d01_20220128_050000.nc,13,0.1358949152542373,False,True
2022-01-28 20:00:00,flxout_d01_20220128_050000.nc,14,0.1827949152542373,False,False
2022-01-28 21:00:00,flxout_d01_20220128_050000.nc,15,0.2649627118644068,False,False
2022-01-28 22:00:00,flxout_d01_20220128_050000.nc,16,0.3561389830508475,False,False
2022-01-28 23:00:00,flxout_d01_20220128_050000.nc,17,0.3157186440677966,False,False
2022-01-29 00:00:00,flxout_d01_20220128_050000.nc,18,0.3838661016949153,False,False
2022-01-29 01:00:00,flxout_d01_20220128_050000.nc,19,0.3451610169491525,False,False
2022-01-29 02:00:00,flxout_d01_20220128_050000.nc,20,0.3194474576271186,False,False
2022-01-29 03:00:00,flxout_d01_20220128_050000.nc,21,0.2493084745762712,False,False
2022-01-29 04:00:00,flxout_d01_20220128_050000.nc,22,0.2254305084745763,False,False
2022-01-29 05:00:00,flxout_d01_20220128_050000.nc,23,0.2914338983050848,False,False
2022-01-29 06:00:00,flxout_d01_20220129_050000.nc,0,0.3126677966101695,False,False
2022-01-29 07:00:00,flxout_d01_20220129_050000.nc,1,0.2787796610169492,False,False
2022-01-29 08:00:00,flxout_d01_20220129_050000.nc,2,0.307157627118644,False,False
2022-01-29 09:00:00,flxout_d01_20220129_050000.nc,3,0.4838966101694915,False,False
2022-01-29 10:00:00,flxout_d01_20220129_050000.nc,4,0.3770152542372882,False,False
2022-01-29 11:00:00,flxout_d01_20220129_050000.nc,5,0.5872847457627118,False,False
2022-01-29 12:00:00,flxout_d01_20220129_050000.nc,6,0.4674610169491525,False,False
2022-01-29 13:00:00,flxout_d01_20220129_050000.nc,7,0.5750067796610169,False,False
2022-01-29 14:00:00,flxout_d01_20220129_050000.nc,8,0.7451576271186441,False,False
2022-01-29 15:00:00,flxout_d01_20220129_050000.nc,9,0.7997474576271186,False,False
2022-01-29 16:00:00,flxout_d01_20220129_050000.nc,10,1.350374576271187,True,False
2022-01-29 17:00:00,flxout_d01_20220129_050000.nc,11,0.3507305084745763,False,False
2022-01-29 18:00:00,flxout_d01_20220129_050000.nc,12,0.1659745762711864,False,False
2022-01-29 19:00:00,flxout_d01_20220129_050000.nc,13,0.2343033898305085,False,False
2022-01-29 20:00:00,flxout_d01_20220129_050000.nc,14,0.5054762711864407,False,False
2022-01-29 21:00:00,flxout_d01_20220129_050000.nc,15,0.4785,False,False
2022-01-29 22:00:00,flxout_d01_20220129_050000.nc,16,0.667142372881356,False,False
2022-01-29 23:00:00,flxout_d01_20220129_050000.nc,17,0.5627813559322035,False,False
2022-01-30 00:00:00,flxout_d01_20220129_050000.nc,18,0.6274135593220339,False,False
2022-01-30 01:00:00,flxout_d01_20220129_050000.nc,19,0.379193220338983,False,False
2022-01-30 02:00:00,flxout_d01_20220129_050000.nc,20,0.2349431034482758,False,False
2022-01-30 03:00:00,flxout_d01_20220129_050000.nc,21,0.2647413793103449,False,False
2022-01-30 04:00:00,flxout_d01_20220129_050000.nc,22,0.2484101694915254,False,False
2022-01-30 05:00:00,flxout_d01_20220129_050000.nc,23,0.2365016949152542,False,False
2022-01-30 06:00:00,flxout_d01_20220130_050000.nc,0,0.2074152542372882,False,False
2022-01-30 07:00:00,flxout_d01_20220130_050000.nc,1,0.2204830508474576,False,False
2022-01-30 08:00:00,flxout_d01_20220130_050000.nc,2,0.1962440677966102,False,False
2022-01-30 09:00:00,flxout_d01_20220130_050000.nc,3,0.2348220338983051,False,False
2022-01-30 10:00:00,flxout_d01_20220130_050000.nc,4,0.3084677966101695,False,False
2022-01-30 11:00:00,flxout_d01_20220130_050000.nc,5,0.3250728813559322,False,False
2022-01-30 12:00:00,flxout_d01_20220130_050000.nc,6,0.3020389830508475,False,False
2022-01-30 13:00:00,flxout_d01_20220130_050000.nc,7,0.2824915254237289,False,False
2022-01-30 14:00:00,flxout_d01_20220130_050000.nc,8,0.2136610169491525,False,False
2022-01-30 15:00:00,flxout_d01_20220130_050000.nc,9,0.2030271186440678,False,False
2022-01-30 16:00:00,flxout_d01_20220130_050000.nc,10,0.3301322033898305,False,False
2022-01-30 17:00:00,flxout_d01_20220130_050000.nc,11,0.3977186440677966,False,False
2022-01-30 18:00:00,flxout_d01_20220130_050000.nc,12,0.6224830508474577,False,False
2022-01-30 19:00:00,flxout_d01_20220130_050000.nc,13,0.7328830508474576,False,False
2022-01-30 20:00:00,flxout_d01_20220130_050000.nc,14,0.5500898305084746,False,False
2022-01-30 21:00:00,flxout_d01_20220130_050000.nc,15,0.7387610169491525,False,False
2022-01-30 22:00:00,flxout_d01_20220130_050000.nc,16,0.394693220338983,False,False
2022-01-30 23:00:00,flxout_d01_20220130_050000.nc,17,0.3623050847457627,False,False
2022-01-31 00:00:00,flxout_d01_20220130_050000.nc,18,0.5748271186440678,False,False
2022-01-31 01:00:00,flxout_d01_20220130_050000.nc,19,0.5763372881355933,False,False
2022-01-31 02:00:00,flxout_d01_20220130_050000.nc,20,0.5044762711864407,False,False
2022-01-31 03:00:00,flxout_d01_20220130_050000.nc,21,0.4351152542372881,False,False
2022-01-31 04:00:00,flxout_d01_20220130_050000.nc,22,0.3300542372881355,False,False
2022-01-31 05:00:00,flxout_d01_20220130_050000.nc,23,0.3615152542372881,False,False
2022-01-31 06:00:00,flxout_d01_20220131_050000.nc,0,0.4699983050847458,False,False
2022-01-31 07:00:00,flxout_d01_20220131_050000.nc,1,0.6827779661016949,False,False
2022-01-31 08:00:00,flxout_d01_20220131_050000.nc,2,0.7838779661016949,False,False
2022-01-31 09:00:00,flxout_d01_20220131_050000.nc,3,0.6985288135593221,False,False
2022-01-31 10:00:00,flxout_d01_20220131_050000.nc,4,0.6118152542372881,False,False
2022-01-31 11:00:00,flxout_d01_20220131_050000.nc,5,0.9388220338983052,False,False
2022-01-31 12:00:00,flxout_d01_20220131_050000.nc,6,0.7492661016949153,False,False
2022-01-31 13:00:00,flxout_d01_20220131_050000.nc,7,0.6919203389830509,False,False
2022-01-31 14:00:00,flxout_d01_20220131_050000.nc,8,0.6671881355932203,False,False
2022-01-31 15:00:00,flxout_d01_20220131_050000.nc,9,0.9698694915254236,True,False
2022-01-31 16:00:00,flxout_d01_20220131_050000.nc,10,1.016115254237288,True,False
2022-01-31 17:00:00,flxout_d01_20220131_050000.nc,11,1.470761016949153,True,False
2022-01-31 18:00:00,flxout_d01_20220131_050000.nc,12,1.135571186440678,True,False
2022-01-31 19:00:00,flxout_d01_20220131_050000.nc,13,1.055730508474576,True,False
2022-01-31 20:00:00,flxout_d01_20220131_050000.nc,14,0.776493220338983,False,False
2022-01-31 21:00:00,flxout_d01_20220131_050000.nc,15,0.5183593220338982,False,False
2022-01-31 22:00:00,flxout_d01_20220131_050000.nc,16,0.4024525423728814,False,False
2022-01-31 23:00:00,flxout_d01_20220131_050000.nc,17,0.5215779661016949,False,False
2022-02-01 00:00:00,flxout_d01_20220131_050000.nc,18,0.6940322033898304,False,False
2022-02-01 01:00:00,flxout_d01_20220131_050000.nc,19,0.8182694915254237,False,False
2022-02-01 02:00:00,flxout_d01_20220131_050000.nc,20,0.588822033898305,False,False
2022-02-01 03:00:00,flxout_d01_20220131_050000.nc,21,0.3221677966101695,False,False
2022-02-01 04:00:00,flxout_d01_20220131_050000.nc,22,0.4128932203389831,False,False
2022-02-01 05:00:00,flxout_d01_20220131_050000.nc,23,0.2582203389830509,False,False
